============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
    297        6.99999             66              6  5f01e814899c5d2d  de55749135c2d046
    298        28.3333             20              5  5f01e814899c5d2d  dfcf0dd28b27b9a2
    299        7.33333             41              5  5f01e814899c5d2d  e07a60a11aa0d75a
    300        2331.66           1317             49  5f01e814899c5d2d  e1ff6987fd3ed75e
    301        1.66667             19              1  5f01e814899c5d2d  e3888b923679135e
    302        7255.33           2724            114  5f01e814899c5d2d  e48d08bac0d69c79
    303        659.333           1275              5  5f01e814899c5d2d  e4d4141a1f97d9a7
    304        3.33333             29              5  5f01e814899c5d2d  e522d1e1b7d8f186
    305        306.333            668             10  5f01e814899c5d2d  e599a4cf11f8599d
    306        1.66667             15              0  5f01e814899c5d2d  e6b8b2423216bfd6
    307              3             15              0  5f01e814899c5d2d  e9212cd69901bae6
    308           2190            872             19  5f01e814899c5d2d  e9fe42b95fb8691f
    309        2527.66            562              3  5f01e814899c5d2d  ea578b85055e97f6
    310              4             28              5  5f01e814899c5d2d  ef1a302ca3a6a82d
    311        310.333             16              0  5f01e814899c5d2d  f12c6eea1e11c544
    312        3.33333             27              5  5f01e814899c5d2d  f38e177a7c05a775
    313            200           1134              0  5f01e814899c5d2d  f4ebc92870f3684b
    314        740.999           5632              1  5f01e814899c5d2d  f64abd596fef53a2
    315        18.3333            181              5  5f01e814899c5d2d  f73b2010b16f9530
    316        575.333            908             60  5f01e814899c5d2d  f75aed5bbfed26df
    317        93.9999             19              6  5f01e814899c5d2d  f93c9478b24483e0
    318             20             41              8  5f01e814899c5d2d  f9942ecdd138bfae
    319           1165            421             12  5f01e814899c5d2d  fa47842e0496e922
    320        7.33333             44              6  5f01e814899c5d2d  fb118420fd1f4880
    321        186.666             19              0  5f01e814899c5d2d  fb78d7456c6fe50c
    322        6.66666             54              5  5f01e814899c5d2d  fcac53b8953a35e4
    323        395.333             64             10  5f01e814899c5d2d  fdd81118ac5409f0
    324        3.33333             34              1  5f01e814899c5d2d  fdfdd947b4c24458
    325        465.666             13              5  5f01e814899c5d2d  febdd36f99ee73eb
    326        14186.3          71949           7579  75dc269b88a65b88  0dbb5efed80828d0
    327       0.333333              4              1  75dc269b88a65b88  1a96d198253e105e
    328        332.333             12              2  75dc269b88a65b88  1c45de905bc24e23
    329        2.66666             16              1  75dc269b88a65b88  25b757892971c306
    330       0.999999              5              1  75dc269b88a65b88  2726190bd10e1d68
    331        1.66667              9              0  75dc269b88a65b88  286759792e07d39a
    332        335.666             87              1  75dc269b88a65b88  2b532d90b428b147
    333       0.333333              4              1  75dc269b88a65b88  3a63e1a2811fcdf2
    334       0.666666              2              1  75dc269b88a65b88  3ee08aa0a9891236
    335       0.666666              4              0  75dc269b88a65b88  4149626c62a24c39
    336        32.6666             85              1  75dc269b88a65b88  4fc67f9f25baa8a4
    337       0.999999              5              0  75dc269b88a65b88  5378a0e410a6e0b5
    338       0.999999             10              1  75dc269b88a65b88  540ae99d722f7a71
    339        13.6667              8              1  75dc269b88a65b88  544aca2926cf9e0d
    340        12.3333             24              5  75dc269b88a65b88  5967a4ad284489b1
    341              2             18              1  75dc269b88a65b88  5fd5151e09dfba6b
    342       0.999999              6              1  75dc269b88a65b88  60149e8277101c42
    343        1.66667             16              2  75dc269b88a65b88  68dce6989af5ec0f
    344       0.333333              4              1  75dc269b88a65b88  6cb63458bd59c4f0
    345        90.9999             10              0  75dc269b88a65b88  6ef314f46b4d2587
    346       0.666666              4              1  75dc269b88a65b88  7160fd253245817b
    347            277            211              4  75dc269b88a65b88  719788435c68aeef
