============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
    178       0.666666              7              1  3543eeedf265e4f4  4ad1466bf85e6317
    179        25.6666             93              4  3543eeedf265e4f4  4c601b961aff49c5
    180       0.666666              3              1  3543eeedf265e4f4  500118c9a4876cf4
    181       0.333333              4              1  3543eeedf265e4f4  582164e3ec22e521
    182       0.666666              4              0  3543eeedf265e4f4  5945a057a0937ec5
    183        3.66666             16              1  3543eeedf265e4f4  62c2c2af284a3a32
    184        6.66666             31              1  3543eeedf265e4f4  632c26cc3980adfd
    185       0.999999              5              0  3543eeedf265e4f4  641e98cae96bfbbc
    186              4              4              0  3543eeedf265e4f4  7c14afc62aadd3a7
    187        1.33333              5              1  3543eeedf265e4f4  83551df9e57670c4
    188        73.9999             65              1  3543eeedf265e4f4  89d6621f05fb6ecb
    189       0.333333              3              1  3543eeedf265e4f4  944c2b52de231fd4
    190              3             33              1  3543eeedf265e4f4  97c133a827034eb2
    191       0.666666              7              1  3543eeedf265e4f4  981a100cc31f7332
    192       0.666666              4              0  3543eeedf265e4f4  9f8a48a70f098fc1
    193       0.666666              6              1  3543eeedf265e4f4  9fc99cf5d8131deb
    194       0.666666              5              1  3543eeedf265e4f4  a5cc782128c03d6c
    195       0.666666              5              1  3543eeedf265e4f4  a63b260d45e6ca77
    196        133.667             31              1  3543eeedf265e4f4  adbcad972c72614f
    197        759.666            924             12  3543eeedf265e4f4  b2f03ce34fa32b7f
    198       0.999999              7              1  3543eeedf265e4f4  be3e7e5b20b14471
    199        3.33333              3              0  3543eeedf265e4f4  c39262955d93b07d
    200       0.333333              4              0  3543eeedf265e4f4  c762ab0cbbed3da9
    201       0.666666              8              0  3543eeedf265e4f4  cc9b448acfa245d5
    202        378.333             93              0  3543eeedf265e4f4  dd37ac3dd80483a6
    203       0.999999              8              1  3543eeedf265e4f4  e3b15e91ca29dc40
    204       0.666666              7              1  3543eeedf265e4f4  e585d0c3546bf0b0
    205       0.333333              4              1  3543eeedf265e4f4  e710f383470665bf
    206       0.999999              5              0  3543eeedf265e4f4  e889b452410b5cab
    207       0.666666              8              1  3543eeedf265e4f4  f8399f7715361aaa
    208        10.3333             14              2  3d8b290fff3076a2  1d3f6f3023b93218
    209        6390.33          18754             10  3d8b290fff3076a2  46dbc0291846f159
    210       0.999999              5              1  3d8b290fff3076a2  94eae1a8eb86dd3b
    211         285212         670181            122  3d8b290fff3076a2  b504f57ca1e7b8bf
    212        1478.33            463              4  3d8b290fff3076a2  caac0401d4df6df8
    213       0.333333              3              0  51785cbe8d6ec54c  05181d791c245bcf
    214        15.3333             11              1  51785cbe8d6ec54c  2e65ea7fa02650a3
    215       0.333333              4              1  51785cbe8d6ec54c  79b7bd5e51b68548
    216        1.33333             11              1  51785cbe8d6ec54c  8117e9a1c5c13381
    217        3.33333              8              1  51785cbe8d6ec54c  8b9bc7b491dcb7ba
    218              3              6              1  51785cbe8d6ec54c  8d8f5c968d8175b6
    219        3.33333              8              1  51785cbe8d6ec54c  a8951a77d9f0a220
    220       0.666666              7              1  51785cbe8d6ec54c  b092e18b2815a029
    221              3             32              1  51785cbe8d6ec54c  e0002799d6b3aa8c
    222           2940           6617             21  51785cbe8d6ec54c  e515c8c84e18e0c1
    223        487.333            578              1  51785cbe8d6ec54c  f35e0f95ab982e00
    224       0.999999              5              0  533298ba3a680117  5215187c539a1149
    225        772.666            949             18  533298ba3a680117  94701c7c766f7bc7
    226        1.33333              8              0  533298ba3a680117  c13c5d956ef561af
    227        331.333            315             15  533298ba3a680117  ed2d5f2ab8c3f79f
    228       0.333333              4              0  536d3d7c2bdee2a7  20a0b03329f96b38
    229        226.666             95              0  536d3d7c2bdee2a7  2a15391356ac3031
    230       0.333333              4              1  536d3d7c2bdee2a7  389a49bffb9b5911
    231       0.666666              3              0  536d3d7c2bdee2a7  3d6c358724155c11
    232       0.666666              4              1  536d3d7c2bdee2a7  56ae43a764073e8b
    233        69.3333              6              1  536d3d7c2bdee2a7  57b5e4f90590daa3
    234        222.333              6              1  536d3d7c2bdee2a7  5c9a21807955b8c3
    235        213.333              8              0  536d3d7c2bdee2a7  63927a40fab9e132
    236              3             13              1  536d3d7c2bdee2a7  7cc93d08ab956316
    237        1589.33            231              2  536d3d7c2bdee2a7  8bb1586cc7c40536
    238       0.333333              2              0  536d3d7c2bdee2a7  98e55da995a87786
    239       0.999999              7              1  536d3d7c2bdee2a7  a02e42bfc716c64c
    240       0.333333              3              0  536d3d7c2bdee2a7  cdc1d6318b0b62ac
    241       0.333333              4              1  536d3d7c2bdee2a7  e0cd784a9d589efd
    242              3              7              1  536d3d7c2bdee2a7  e4cd2941e5223a34
    243           1162            998             29  536d3d7c2bdee2a7  ea244a99b676e434
    244        3.66666              9              0  606010c8ec6a9072  09c05a5cd529ba0c
    245        5.99999              7              0  606010c8ec6a9072  6c7e8e0afae0d1fb
    246             39             66              7  606010c8ec6a9072  711e55925d2a0d03
    247        61.9999              4              1  837253fd8f3aa030  01708cdaada961f4
    248       0.999999              8              1  837253fd8f3aa030  0635eb7592b0ef84
    249       0.333333              3              1  837253fd8f3aa030  0a6cba6fee639797
    250        500.333             41              1  837253fd8f3aa030  0c5567af96e43a41
    251       0.333333              3              1  837253fd8f3aa030  24ef78069b827d2e
    252       0.333333              4              1  837253fd8f3aa030  3c34713a93110195
    253       0.666666              5              0  837253fd8f3aa030  520bb2ad23d74483
    254       0.999999              8              1  837253fd8f3aa030  73820ad7fb39dfa1
    255       0.666666              7              1  837253fd8f3aa030  85a42e9f734437f4
    256       0.666666              6              1  837253fd8f3aa030  bc8b86ba99ff5339
    257        1.33333             10              1  837253fd8f3aa030  d7170681dc63c85f
    258        7.66666             31              0  837253fd8f3aa030  dacba5c92aaaf2e6
    259       0.333333              3              0  837253fd8f3aa030  e78a6ad62a4a9899
    260        10.3333              3              0  837253fd8f3aa030  ebe55a6dc0356d75
    261        3.66666              4              1  8eb9f63f20ce977b  27a3e998542a2c89
    262       0.666666              3              1  8eb9f63f20ce977b  2cba7866179f11e9
    263           2116           1442             80  8eb9f63f20ce977b  75dbba9b870381df
    264             19             60              1  8eb9f63f20ce977b  c28d55fcfbe9d530
    265        1838.66            379              8  8eb9f63f20ce977b  c2957b4a39bcb668
    266        3.66666              3              1  8eb9f63f20ce977b  c93b4768991cca15
    267            204            167              1  ad60e8b8c126aee1  232279b3b70442c1
    268        1.33333             10              1  ad60e8b8c126aee1  2b1da62734c4f577
    269            432           3980            150  ad60e8b8c126aee1  65a99c2c15b935e6
    270              2             13              0  ad60e8b8c126aee1  67538c124d18a920
    271        8.99999             50              1  ad60e8b8c126aee1  810e04a2d2183273
    272        107.667             11              1  ad60e8b8c126aee1  9099198a256706b2
    273        71.3333            343              1  ad60e8b8c126aee1  93c82484539e5ac8
    274        40.6666             79              1  ad60e8b8c126aee1  9672e1bd3b142265
    275        258.333             57              0  ad60e8b8c126aee1  96b3dfa0d5f66069
    276        2520.66           6439             50  ad60e8b8c126aee1  9e5e552a5674b155
    277       0.999999             12              0  ad60e8b8c126aee1  b9ae728d41219484
    278        517.333            912              3  ad60e8b8c126aee1  c69814f7be6be78d
    279             14             34              1  ad60e8b8c126aee1  f33a4345ec867a1c
    280        334.666            549             60  ad60e8b8c126aee1  fc00aa2a3a396d9e
    281        336.333           1169              0  b8389ad815922221  2ae2f483309c188c
    282        5.99999             30              1  b8389ad815922221  2d45b7d3bbae1dcb
    283        3.66666             37              1  b8389ad815922221  314d09a9ef4b86b9
    284             22             65              0  b8389ad815922221  3260999e0f70fd99
    285        6.33333             71              1  b8389ad815922221  3a4e37d86d90a29c
    286             34            121              1  b8389ad815922221  4789e24727d6f15b
    287        13.3333             90              1  b8389ad815922221  54cccfb0c3df1015
    288             19            165              1  b8389ad815922221  54d0d411e72eb473
    289        6.99999             39              2  b8389ad815922221  560d3002cb3d43a1
    290        3.66666             35              1  b8389ad815922221  6bf0ba86d9bb7d2c
    291        27.3333             36              0  b8389ad815922221  6c721066cb3b2111
    292              3             24              0  b8389ad815922221  73e480e1b6d15038
    293              4             46              1  b8389ad815922221  7fdbf601ead785e0
    294        4.66666             55              0  b8389ad815922221  83b008a6aa3975ef
    295              3             29              0  b8389ad815922221  99dbe315cbfbe9e5
    296        67.3333            363              8  b8389ad815922221  9ddf5efbe7b3c174
    297        4.33333             45              0  b8389ad815922221  9f7b60c381865f8b
