============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      8          19619           5376             57  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            216             12              1  26eabfaf49b46807  a5b9dd26ead2f771
     11            267             18              0  26eabfaf49b46807  dc68f269af97a825
     13            522             36              0  714078e5b39a254e  fa0805800a5489a2
     14          46984           3200            727  9b6b67663caff197  01bcfdb46338199f
     15          42130           2560            688  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200            141  9b6b67663caff197  1b21b53707c358f6
     17          41898           2560            714  9b6b67663caff197  22bb6da8a0416390
     18            137             14              2  9b6b67663caff197  6862616b2eb03d7a
     19             64              4              0  9b6b67663caff197  754f937a72a32e15
     20            270              9              1  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          15819           6299            119  9b6b67663caff197  ea58e854dec6c4c0
     23            936             27              0  9b6b67663caff197  f11ba1ac3c6de015
     24    1.22029e+08       43253760        1634162  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560            109  9b6b67663caff197  fa8ea32b53831861
     26            193              8              5  a56d04c363e13700  098c78d9fa04e08a
     27          24949          10403            163  a56d04c363e13700  1776424a4a9e8336
     28           8185           3586              3  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30             90              4              2  a56d04c363e13700  3b6df67f33774bd2
     31           2750           1568             49  a56d04c363e13700  60c4d4d4e0412413
     32          24928           6136            412  a56d04c363e13700  6689142888329f8c
     33          10702           5147            161  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            206             15              4  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             50  abc675ef47e07b7f  174779975e86f455
     37            923             27              6  abc675ef47e07b7f  1992fcee9a199399
     38            122              7              0  abc675ef47e07b7f  87e7f12c017876ea
     39          11499           6134             76  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              0  abc675ef47e07b7f  adc0e7a2a634810f
     41             65              4              1  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             38  abc675ef47e07b7f  be993a2c079f97e1
     43            284              9              2  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88012e+08       34078720        1098959  abc675ef47e07b7f  e32e62722cfb2564
     45          47412           3840            308  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 21
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.43524e+07       23715608         571664  0000000000000000  0000000000000000
      5             67              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          17229           6275             61  26eabfaf49b46807  133f55f2648fecce
      7          45442          12844            443  26eabfaf49b46807  53360b0d29e60035
      8          19963           5376             80  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            314             12              1  26eabfaf49b46807  a5b9dd26ead2f771
     11            252             18              3  26eabfaf49b46807  dc68f269af97a825
     14          46929           3200            698  9b6b67663caff197  01bcfdb46338199f
     15          47316           2560            707  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200            117  9b6b67663caff197  1b21b53707c358f6
     17          43634           2560            711  9b6b67663caff197  22bb6da8a0416390
     18            122             14              2  9b6b67663caff197  6862616b2eb03d7a
     19             55              4              0  9b6b67663caff197  754f937a72a32e15
     20            225              9              0  9b6b67663caff197  c95c57b49558ef66
     21              8              5              1  9b6b67663caff197  e38d9ac4f4fc8417
     22          16116           6299            132  9b6b67663caff197  ea58e854dec6c4c0
     23            823             27              0  9b6b67663caff197  f11ba1ac3c6de015
     24    1.22033e+08       43253760        1631834  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560             98  9b6b67663caff197  fa8ea32b53831861
     26            161              8              4  a56d04c363e13700  098c78d9fa04e08a
     27          24835          10737            180  a56d04c363e13700  1776424a4a9e8336
     28           8001           3655             11  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30             55              4              3  a56d04c363e13700  3b6df67f33774bd2
     31           2809           1568             61  a56d04c363e13700  60c4d4d4e0412413
     32          24549           6136            412  a56d04c363e13700  6689142888329f8c
     33          10908           5147            173  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              2  a56d04c363e13700  ab2f03b51a72512c
     35            250             15              5  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             71  abc675ef47e07b7f  174779975e86f455
     37            712             27             14  abc675ef47e07b7f  1992fcee9a199399
     38            150              7              0  abc675ef47e07b7f  87e7f12c017876ea
     39          13174           6134             62  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              4  abc675ef47e07b7f  adc0e7a2a634810f
     41             64              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             74  abc675ef47e07b7f  be993a2c079f97e1
     43            145              9              6  abc675ef47e07b7f  c2cb14c20f7a22f1
     44     1.8873e+08       34078720        1283654  abc675ef47e07b7f  e32e62722cfb2564
     45          50747           3840            499  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 22
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.50438e+07       24039425         561602  0000000000000000  0000000000000000
      5             67              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          20390           7013             66  26eabfaf49b46807  133f55f2648fecce
      7          43582          12844            430  26eabfaf49b46807  53360b0d29e60035
      8          19587           5376             83  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            491             12              3  26eabfaf49b46807  a5b9dd26ead2f771
     11            230             18              4  26eabfaf49b46807  dc68f269af97a825
     13            260             18              3  714078e5b39a254e  fa0805800a5489a2
     14          45800           3200            658  9b6b67663caff197  01bcfdb46338199f
     15          49037           2560            805  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200            122  9b6b67663caff197  1b21b53707c358f6
     17          43651           2560            766  9b6b67663caff197  22bb6da8a0416390
     18            145             14              2  9b6b67663caff197  6862616b2eb03d7a
     19             55              4              1  9b6b67663caff197  754f937a72a32e15
     20            400              9              2  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          15891           6299            119  9b6b67663caff197  ea58e854dec6c4c0
     23            848             27             24  9b6b67663caff197  f11ba1ac3c6de015
     24    1.22025e+08       43253760        1632691  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560            122  9b6b67663caff197  fa8ea32b53831861
     26            221              8              8  a56d04c363e13700  098c78d9fa04e08a
     27          25049          10631            349  a56d04c363e13700  1776424a4a9e8336
     28           8015           3655              1  a56d04c363e13700  20001b767bcd4beb
     29              4              4              2  a56d04c363e13700  28cbb1688adc06d1
     30             92              4              2  a56d04c363e13700  3b6df67f33774bd2
     31           2798           1568             59  a56d04c363e13700  60c4d4d4e0412413
     32          24571           6136            385  a56d04c363e13700  6689142888329f8c
     33          10757           5147            155  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            177             15              4  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             40  abc675ef47e07b7f  174779975e86f455
     37            777             27              5  abc675ef47e07b7f  1992fcee9a199399
     38            126              7              2  abc675ef47e07b7f  87e7f12c017876ea
     39          11402           6134             82  abc675ef47e07b7f  a678e5ad06e249a8
     40             60             10              3  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             59  abc675ef47e07b7f  be993a2c079f97e1
     43            190              9              4  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88051e+08       34078720        1198306  abc675ef47e07b7f  e32e62722cfb2564
     45          48272           3840            311  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 23
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.43559e+07       23719562         572452  0000000000000000  0000000000000000
      5             67              8              1  26eabfaf49b46807  07068e991ca9abc1
      6          19324           7441             91  26eabfaf49b46807  133f55f2648fecce
      7          43685          12844            385  26eabfaf49b46807  53360b0d29e60035
      8          19822           5376             78  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            311             12              2  26eabfaf49b46807  a5b9dd26ead2f771
     11            238             18              3  26eabfaf49b46807  dc68f269af97a825
     14          47955           3200            702  9b6b67663caff197  01bcfdb46338199f
     15          46133           2560            745  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200            127  9b6b67663caff197  1b21b53707c358f6
     17          43114           2560            697  9b6b67663caff197  22bb6da8a0416390
     18            111             14              0  9b6b67663caff197  6862616b2eb03d7a
     19             65              4              0  9b6b67663caff197  754f937a72a32e15
     20            239              9              4  9b6b67663caff197  c95c57b49558ef66
     21              8              5              1  9b6b67663caff197  e38d9ac4f4fc8417
     22          16304           6299            130  9b6b67663caff197  ea58e854dec6c4c0
     23            927             27             30  9b6b67663caff197  f11ba1ac3c6de015
     24     1.2203e+08       43253760        1643354  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560            109  9b6b67663caff197  fa8ea32b53831861
     26            197              8              4  a56d04c363e13700  098c78d9fa04e08a
     27          23841          10101            329  a56d04c363e13700  1776424a4a9e8336
     28           8234           3761             21  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30             97              4              0  a56d04c363e13700  3b6df67f33774bd2
     31           2787           1568             56  a56d04c363e13700  60c4d4d4e0412413
     32          25279           6136            420  a56d04c363e13700  6689142888329f8c
     33          10709           5147            165  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            196             15              1  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             67  abc675ef47e07b7f  174779975e86f455
     37            770             27             13  abc675ef47e07b7f  1992fcee9a199399
     38            133              7              0  abc675ef47e07b7f  87e7f12c017876ea
     39          11587           6134             54  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              0  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             66  abc675ef47e07b7f  be993a2c079f97e1
     43            214              9              4  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88737e+08       34078720        1341332  abc675ef47e07b7f  e32e62722cfb2564
     45          50208           3840            427  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 24
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0     2.4359e+07       23724024         527428  0000000000000000  0000000000000000
      5             67              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          20860           7186             12  26eabfaf49b46807  133f55f2648fecce
      7          42549          12844            202  26eabfaf49b46807  53360b0d29e60035
      8          19514           5376             58  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            322             12              2  26eabfaf49b46807  a5b9dd26ead2f771
     11            243             18              1  26eabfaf49b46807  dc68f269af97a825
     13            781             54              0  714078e5b39a254e  fa0805800a5489a2
     14          46336           3200            721  9b6b67663caff197  01bcfdb46338199f
     15          45254           2560            700  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200            130  9b6b67663caff197  1b21b53707c358f6
     17          44600           2560            770  9b6b67663caff197  22bb6da8a0416390
     18            119             14              2  9b6b67663caff197  6862616b2eb03d7a
     19             55              4              4  9b6b67663caff197  754f937a72a32e15
     20            232              9              3  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          16224           6299            134  9b6b67663caff197  ea58e854dec6c4c0
     23           1014             27             28  9b6b67663caff197  f11ba1ac3c6de015
     24    1.22031e+08       43253760        1638753  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560            117  9b6b67663caff197  fa8ea32b53831861
     26            169              8              2  a56d04c363e13700  098c78d9fa04e08a
     27          25056          10384            208  a56d04c363e13700  1776424a4a9e8336
     28           8005           3427              0  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30            131              4              2  a56d04c363e13700  3b6df67f33774bd2
     31           2757           1568             69  a56d04c363e13700  60c4d4d4e0412413
     32          24701           6136            368  a56d04c363e13700  6689142888329f8c
     33          10635           5147            148  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            257             15              8  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             52  abc675ef47e07b7f  174779975e86f455
     37            783             27              0  abc675ef47e07b7f  1992fcee9a199399
     38            128              7              2  abc675ef47e07b7f  87e7f12c017876ea
     39          13464           6134            118  abc675ef47e07b7f  a678e5ad06e249a8
     40             82             10              0  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             30  abc675ef47e07b7f  be993a2c079f97e1
     43            195              9              1  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88736e+08       34078720        1098447  abc675ef47e07b7f  e32e62722cfb2564
     45          49620           3840            299  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 25
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.43408e+07       23717427         569533  0000000000000000  0000000000000000
      5             67              8              1  26eabfaf49b46807  07068e991ca9abc1
      6          19977           7600             57  26eabfaf49b46807  133f55f2648fecce
      7          43533          12844            441  26eabfaf49b46807  53360b0d29e60035
      8          19373           5376             68  26eabfaf49b46807  82574bb65160613d
      9             57              8              1  26eabfaf49b46807  8e5e435081afd6fb
     10            552             12              1  26eabfaf49b46807  a5b9dd26ead2f771
     11            244             18              3  26eabfaf49b46807  dc68f269af97a825
     14          45068           3200            634  9b6b67663caff197  01bcfdb46338199f
     15          45378           2560            712  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200            101  9b6b67663caff197  1b21b53707c358f6
     17          46470           2560            723  9b6b67663caff197  22bb6da8a0416390
     18            129             14              0  9b6b67663caff197  6862616b2eb03d7a
     19             55              4              0  9b6b67663caff197  754f937a72a32e15
     20            255              9              4  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          16183           6299            123  9b6b67663caff197  ea58e854dec6c4c0
     23            856             27             22  9b6b67663caff197  f11ba1ac3c6de015
     24    1.22044e+08       43253760        1642728  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560            106  9b6b67663caff197  fa8ea32b53831861
     26            194              8              0  a56d04c363e13700  098c78d9fa04e08a
     27          25349           8058            211  a56d04c363e13700  1776424a4a9e8336
     28           7812           3443              1  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30             82              4              2  a56d04c363e13700  3b6df67f33774bd2
     31           2824           1568             62  a56d04c363e13700  60c4d4d4e0412413
     32          24588           6136            402  a56d04c363e13700  6689142888329f8c
     33          10770           5147            158  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            208             15              2  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             76  abc675ef47e07b7f  174779975e86f455
     37            798             27              7  abc675ef47e07b7f  1992fcee9a199399
     38            150              7              0  abc675ef47e07b7f  87e7f12c017876ea
     39          14033           6134            116  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              2  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             58  abc675ef47e07b7f  be993a2c079f97e1
     43            239              9              7  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88733e+08       34078720        1323085  abc675ef47e07b7f  e32e62722cfb2564
     45          50610           3840            415  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 26
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.43627e+07       23719400         604540  0000000000000000  0000000000000000
      5             67              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          20724           7405             53  26eabfaf49b46807  133f55f2648fecce
      7          43726          12844            449  26eabfaf49b46807  53360b0d29e60035
      8          19455           5376             46  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            313             12              2  26eabfaf49b46807  a5b9dd26ead2f771
     11            243             18              3  26eabfaf49b46807  dc68f269af97a825
     13            260             18              0  714078e5b39a254e  fa0805800a5489a2
     14          47332           3200            710  9b6b67663caff197  01bcfdb46338199f
     15          47001           2560            732  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200            118  9b6b67663caff197  1b21b53707c358f6
     17          43066           2560            823  9b6b67663caff197  22bb6da8a0416390
     18            129             14              2  9b6b67663caff197  6862616b2eb03d7a
     19             66              4              0  9b6b67663caff197  754f937a72a32e15
     20            271              9              3  9b6b67663caff197  c95c57b49558ef66
     21              8              5              1  9b6b67663caff197  e38d9ac4f4fc8417
     22          16342           6299            133  9b6b67663caff197  ea58e854dec6c4c0
     23            868             27             31  9b6b67663caff197  f11ba1ac3c6de015
     24    1.22029e+08       43253760        1630492  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560             99  9b6b67663caff197  fa8ea32b53831861
     26            193              8              2  a56d04c363e13700  098c78d9fa04e08a
     27          24651          10260            178  a56d04c363e13700  1776424a4a9e8336
     28           7895           3602             12  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30             58              4              2  a56d04c363e13700  3b6df67f33774bd2
     31           2791           1568             64  a56d04c363e13700  60c4d4d4e0412413
     32          25101           6136            415  a56d04c363e13700  6689142888329f8c
     33          10830           5147            172  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            162             15              6  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             68  abc675ef47e07b7f  174779975e86f455
     37            789             27             12  abc675ef47e07b7f  1992fcee9a199399
     38            113              7              3  abc675ef47e07b7f  87e7f12c017876ea
     39          11187           6134             65  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              0  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             75  abc675ef47e07b7f  be993a2c079f97e1
     43            121              9              1  abc675ef47e07b7f  c2cb14c20f7a22f1
     44     1.8873e+08       34078720        1498314  abc675ef47e07b7f  e32e62722cfb2564
     45          49852           3840            444  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 27
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.51003e+07       24069042         578881  0000000000000000  0000000000000000
      5             67              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          20344           7971             64  26eabfaf49b46807  133f55f2648fecce
      7          43275          12844            429  26eabfaf49b46807  53360b0d29e60035
      8          19242           5376             45  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            347             12              2  26eabfaf49b46807  a5b9dd26ead2f771
     11            247             18              4  26eabfaf49b46807  dc68f269af97a825
     14          38621           3200            563  9b6b67663caff197  01bcfdb46338199f
     15          45224           2560            704  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200            109  9b6b67663caff197  1b21b53707c358f6
     17          36066           2560            602  9b6b67663caff197  22bb6da8a0416390
     18            139             14              0  9b6b67663caff197  6862616b2eb03d7a
     19             55              4              0  9b6b67663caff197  754f937a72a32e15
     20            237              9              3  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          15886           6299            147  9b6b67663caff197  ea58e854dec6c4c0
     23            858             27             15  9b6b67663caff197  f11ba1ac3c6de015
     24    1.22032e+08       43253760        1637587  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560            102  9b6b67663caff197  fa8ea32b53831861
     26            223              8              4  a56d04c363e13700  098c78d9fa04e08a
     27          25361          10790            200  a56d04c363e13700  1776424a4a9e8336
     28           7669           3496              0  a56d04c363e13700  20001b767bcd4beb
     29              4              4              2  a56d04c363e13700  28cbb1688adc06d1
     30             91              4              1  a56d04c363e13700  3b6df67f33774bd2
     31           2780           1568             70  a56d04c363e13700  60c4d4d4e0412413
     32          24563           6136            406  a56d04c363e13700  6689142888329f8c
     33          10790           5147            168  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            261             15              0  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             38  abc675ef47e07b7f  174779975e86f455
     37            673             27              5  abc675ef47e07b7f  1992fcee9a199399
     38            108              7              2  abc675ef47e07b7f  87e7f12c017876ea
     39          11014           6134             69  abc675ef47e07b7f  a678e5ad06e249a8
     40             61             10              2  abc675ef47e07b7f  adc0e7a2a634810f
     41             49              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             66  abc675ef47e07b7f  be993a2c079f97e1
     43            121              9              4  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88013e+08       34078720        1353470  abc675ef47e07b7f  e32e62722cfb2564
     45          48137           3840            374  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 28
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.43735e+07       23720722         538239  0000000000000000  0000000000000000
      5             69              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          20666           6820             87  26eabfaf49b46807  133f55f2648fecce
      7          42528          12844            413  26eabfaf49b46807  53360b0d29e60035
      8          19170           5376             59  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            306             12              2  26eabfaf49b46807  a5b9dd26ead2f771
     11            246             18              0  26eabfaf49b46807  dc68f269af97a825
     13            521             36              2  714078e5b39a254e  fa0805800a5489a2
     14          46290           3200            669  9b6b67663caff197  01bcfdb46338199f
     15          47734           2560            736  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200            115  9b6b67663caff197  1b21b53707c358f6
     17          41702           2560            670  9b6b67663caff197  22bb6da8a0416390
     18            119             14              0  9b6b67663caff197  6862616b2eb03d7a
     19             67              4              0  9b6b67663caff197  754f937a72a32e15
     20            313              9              3  9b6b67663caff197  c95c57b49558ef66
     21              8              5              1  9b6b67663caff197  e38d9ac4f4fc8417
     22          16495           6299            167  9b6b67663caff197  ea58e854dec6c4c0
     23            845             27             15  9b6b67663caff197  f11ba1ac3c6de015
     24    1.22032e+08       43253760        1626391  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560            101  9b6b67663caff197  fa8ea32b53831861
     26            185              8              2  a56d04c363e13700  098c78d9fa04e08a
     27          25293          10395            190  a56d04c363e13700  1776424a4a9e8336
     28           7824           3366              3  a56d04c363e13700  20001b767bcd4beb
     29              4              4              1  a56d04c363e13700  28cbb1688adc06d1
     30            100              4              0  a56d04c363e13700  3b6df67f33774bd2
     31           2782           1568             52  a56d04c363e13700  60c4d4d4e0412413
     32          24610           6136            412  a56d04c363e13700  6689142888329f8c
     33          10692           5147            150  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            195             15             12  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             52  abc675ef47e07b7f  174779975e86f455
     37            865             27              0  abc675ef47e07b7f  1992fcee9a199399
     38            121              7              1  abc675ef47e07b7f  87e7f12c017876ea
     39          13490           6134            111  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              0  abc675ef47e07b7f  adc0e7a2a634810f
     41             87              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             35  abc675ef47e07b7f  be993a2c079f97e1
     43            143              9              3  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88725e+08       34078720        1098357  abc675ef47e07b7f  e32e62722cfb2564
     45          49203           3840            303  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 29
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.43724e+07       23722496         560574  0000000000000000  0000000000000000
      5             67              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          20176           7865             66  26eabfaf49b46807  133f55f2648fecce
      7          43490          12844            420  26eabfaf49b46807  53360b0d29e60035
      8          19405           5376             66  26eabfaf49b46807  82574bb65160613d
      9             67              8              1  26eabfaf49b46807  8e5e435081afd6fb
     10            316             12              3  26eabfaf49b46807  a5b9dd26ead2f771
     11            255             18              0  26eabfaf49b46807  dc68f269af97a825
     14          45843           3200            639  9b6b67663caff197  01bcfdb46338199f
     15          46965           2560            702  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200            131  9b6b67663caff197  1b21b53707c358f6
     17          43448           2560            673  9b6b67663caff197  22bb6da8a0416390
     18            109             14              0  9b6b67663caff197  6862616b2eb03d7a
     19            121              4              3  9b6b67663caff197  754f937a72a32e15
     20            225              9              4  9b6b67663caff197  c95c57b49558ef66
     21              8              5              1  9b6b67663caff197  e38d9ac4f4fc8417
     22          16092           6299            137  9b6b67663caff197  ea58e854dec6c4c0
     23            923             27             12  9b6b67663caff197  f11ba1ac3c6de015
     24    1.22027e+08       43253760        1631022  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560            119  9b6b67663caff197  fa8ea32b53831861
     26            198              8              4  a56d04c363e13700  098c78d9fa04e08a
     27          24946          10260            351  a56d04c363e13700  1776424a4a9e8336
     28           7455           3390              9  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30             66              4              4  a56d04c363e13700  3b6df67f33774bd2
     31           2786           1568             60  a56d04c363e13700  60c4d4d4e0412413
     32          24742           6136            405  a56d04c363e13700  6689142888329f8c
     33          10713           5147            162  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              2  a56d04c363e13700  ab2f03b51a72512c
     35            282             15              6  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             65  abc675ef47e07b7f  174779975e86f455
     37            771             27              9  abc675ef47e07b7f  1992fcee9a199399
     38            103              7              0  abc675ef47e07b7f  87e7f12c017876ea
     39          10781           6134             60  abc675ef47e07b7f  a678e5ad06e249a8
     40             77             10              2  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              2  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             56  abc675ef47e07b7f  be993a2c079f97e1
     43            115              9              0  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88727e+08       34078720        1265853  abc675ef47e07b7f  e32e62722cfb2564
     45          49027           3840            363  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 30
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0     2.4363e+07       23720092         563563  0000000000000000  0000000000000000
      5             67              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          21225           7177             85  26eabfaf49b46807  133f55f2648fecce
      7          43366          12844            391  26eabfaf49b46807  53360b0d29e60035
      8          19275           5376             55  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            560             12              3  26eabfaf49b46807  a5b9dd26ead2f771
     11            243             18              3  26eabfaf49b46807  dc68f269af97a825
     13            261             18              2  714078e5b39a254e  fa0805800a5489a2
     14          46450           3200            754  9b6b67663caff197  01bcfdb46338199f
     15          48047           2560            710  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200            100  9b6b67663caff197  1b21b53707c358f6
